16
880 858
620 163 244
347 551 -562
727 20 -411
852 682 166
530 168 -859
893 389 947
88 648 79
766 824 -950
139 333 762
651 677 332
77 698 -806
459 840 998
485 325 -212
210 118 286
300 717 -704
814 759 -918
637 887 -62
797 719 94
407 154 62
723 789 -325
722 357 -479
218 206 46
469 199 -888
477 556 71
534 64 230
189 815 130
731 370 -978
895 675 830
1 846 902
556 130 68
814 910 406
150 525 -783
891 449 68
349 422 942
473 290 804
39 400 763
682 551 -139
616 251 22
497 248 -216
903 762 199
525 239 -329
100 246 -43
316 126 845
540 570 -881
323 61 -678
156 283 542
437 494 -592
124 692 -660
570 360 -13
626 241 527
113 700 416
274 27 231
886 817 -840
704 696 511
155 810 984
301 2 -829
803 651 -172
555 278 -11
897 315 -779
375 359 592
286 551 -674
795 386 363
363 35 -810
717 187 -155
537 555 320
386 7 -567
377 571 749
196 194 779
490 231 -113
740 268 -262
42 233 524
779 156 19
142 684 -733
501 790 -820
280 423 606
575 433 69
378 631 -933
748 704 -759
485 3 -908
441 662 -662
135 545 279
255 487 434
421 205 163
881 873 -832
178 309 -542
428 476 -582
2 456 -531
30 208 712
151 249 972
65 852 667
215 483 -495
145 697 -352
413 108 250
167 871 973
1 113 -320
145 88 -814
658 79 883
277 745 759
149 497 -515
566 205 738
401 129 98
735 191 198
245 426 -591
812 168 346
423 326 -272
468 749 -567
533 497 -422
371 734 -932
519 638 -495
628 450 -791
47 73 -120
726 395 602
447 292 -133
659 549 -203
407 576 -450
737 197 54
194 345 129
818 193 2
819 217 952
724 736 -674
760 258 88
294 631 -581
81 733 34
431 480 -326
115 221 -489
185 305 -238
160 209 515
695 601 -251
695 91 892
341 215 -378
818 506 -300
669 895 -991
339 146 -805
90 653 512
811 300 -37
459 363 791
634 842 -97
97 482 -243
262 846 970
201 94 -526
227 390 611
650 510 -163
179 247 -181
360 329 -754
317 160 -246
522 487 290
305 330 473
285 569 -348
817 364 206
892 450 75
212 306 881
696 192 129
486 311 249
144 911 311
227 600 -21
120 838 929
570 462 850
203 883 638
494 589 -963
895 629 -555
897 61 -909
600 612 535
314 697 64
303 91 -409
638 364 -501
385 6 -301
858 720 -200
23 201 -441
96 318 784
49 94 -648
275 871 -487
334 750 312
575 80 -21
168 197 -878
649 791 62
587 543 103
358 75 -151
870 332 591
476 286 156
46 653 842
4 714 358
568 878 -583
383 89 -170
793 252 160
515 668 335
400 110 -220
264 391 -354
534 788 -524
695 251 -331
535 286 653
723 604 232
706 159 342
356 596 605
831 172 961
288 622 866
733 843 -761
55 728 -170
867 318 -880
192 183 -522
609 799 108
92 772 906
792 674 229
666 5 -231
450 106 -239
615 58 -627
89 507 -160
285 34 194
172 762 153
436 184 -76
212 611 -124
93 14 826
829 269 -922
742 307 -693
749 814 -872
152 502 -839
407 650 -907
611 489 -972
728 395 -611
514 482 581
253 890 615
317 706 973
718 115 950
167 856 -295
346 624 -430
159 600 761
680 243 883
502 199 -927
544 706 -901
42 850 454
633 445 -315
570 621 599
800 236 678
644 637 758
282 641 985
899 41 467
408 452 81
678 424 24
870 800 -647
70 61 -216
21 6 -859
454 585 -607
381 743 552
257 71 -106
729 491 -653
711 807 478
220 748 -512
625 601 649
400 564 -922
239 717 412
755 55 149
300 450 -749
742 657 -305
77 662 884
733 877 0
845 667 -283
392 338 469
716 499 -721
15 459 -876
286 399 876
210 8 319
643 72 532
598 38 936
439 689 819
263 557 -359
748 314 -130
894 614 769
553 497 936
422 728 -415
51 642 221
844 572 803
741 500 -741
166 813 -4
1 752 -980
384 189 172
16 217 564
737 115 -164
107 476 846
421 902 -827
740 295 -888
250 567 -594
655 891 358
90 429 -740
640 914 -862
120 123 -568
295 176 581
128 626 456
864 815 -288
675 625 -894
663 124 -182
431 289 980
229 101 356
690 678 948
18 264 911
847 618 415
280 480 343
200 481 -250
661 15 380
692 750 -404
159 552 761
852 574 911
219 908 -932
452 10 585
786 798 -195
401 576 899
628 863 908
676 579 433
292 664 373
379 233 188
729 430 310
141 770 493
665 249 642
818 693 -1000
507 619 -216
741 547 -205
18 684 -26
333 127 -317
122 52 187
643 161 -800
856 550 803
814 752 37
781 785 -707
769 311 956
708 728 744
866 580 696
149 455 -965
440 72 -197
724 688 811
537 626 475
323 141 281
699 772 245
21 18 676
724 896 430
254 216 -933
597 444 -294
853 209 304
747 441 -971
333 603 -446
786 27 43
667 273 -918
907 141 -441
314 363 -633
794 519 505
159 87 -122
501 779 -902
897 460 567
53 555 768
588 893 904
838 220 353
582 700 -181
498 579 896
412 802 -642
348 589 -748
44 830 -423
522 643 -837
424 874 -517
654 325 543
397 638 684
906 687 635
798 81 345
722 892 684
280 594 -534
672 425 274
392 82 8
228 477 -408
651 689 400
664 606 -429
872 185 -156
552 570 -113
166 482 -104
122 7 829
718 625 441
505 518 -483
322 898 -244
340 364 825
384 469 649
661 825 -719
408 110 439
867 260 133
679 771 -103
237 578 -75
667 254 -298
503 324 -115
720 731 -463
279 288 806
270 172 108
783 889 712
600 294 56
429 588 -656
807 862 -192
519 805 -626
26 65 -781
460 93 -189
350 185 491
228 456 548
852 136 -90
864 614 905
256 772 994
607 153 -533
660 722 -838
165 495 -341
429 703 -84
308 304 -935
685 418 61
39 56 747
245 30 702
689 610 453
173 438 -708
215 133 989
344 777 248
485 309 639
507 415 214
458 779 518
523 420 -339
200 394 -497
456 213 169
853 795 785
238 351 -50
436 913 -751
873 518 -984
777 832 -283
135 904 181
221 14 143
445 499 463
128 665 -709
353 304 128
233 875 902
106 479 -437
760 898 -556
771 902 324
821 381 464
573 714 74
47 437 310
214 310 -216
711 169 25
44 285 395
476 667 916
169 61 244
699 442 -734
604 234 -357
71 566 847
63 808 597
10 126 -498
419 746 607
228 127 -10
680 904 861
275 195 -800
18 124 -945
322 480 395
369 675 238
254 218 761
351 444 29
573 595 -840
24 249 290
161 905 -887
415 125 497
274 73 68
697 743 -236
36 720 145
341 295 442
747 317 -126
805 851 -724
217 633 895
224 97 -72
68 153 363
787 731 -819
55 448 960
761 64 737
547 744 -926
725 135 -608
136 613 -3
810 357 -494
323 270 969
7 388 -85
382 546 453
650 273 -919
610 209 248
40 675 -369
671 399 -46
281 602 627
157 385 -908
133 193 89
895 578 -933
854 895
844 664 -239
51 102 -666
433 357 242
68 259 -712
530 406 877
180 119 -332
50 790 -257
605 588 292
330 707 255
462 679 742
842 62 926
75 482 729
506 435 46
724 505 -851
774 614 141
461 765 474
606 175 78
205 548 -902
125 50 715
5 464 -184
213 229 18
764 268 670
689 176 466
663 792 95
551 553 543
834 722 -516
753 83 754
620 734 -994
583 694 -973
371 403 -375
660 138 105
725 395 281
689 537 -895
400 496 -905
763 470 -974
761 752 -111
660 680 771
838 37 245
137 350 -735
346 793 -933
194 30 413
325 262 44
49 187 -218
403 6 903
597 159 -580
843 632 802
161 758 41
429 308 514
807 98 -699
379 393 -247
619 44 410
205 187 -797
120 755 805
19 818 577
343 554 903
447 593 -517
334 438 508
58 421 -604
726 155 187
94 661 644
715 39 922
479 340 286
473 304 807
291 394 761
532 468 -331
674 63 865
745 698 247
56 828 -448
449 768 888
593 727 -702
195 694 390
761 69 -145
761 222 -284
584 262 -24
409 630 825
497 210 -682
764 593 621
230 297 794
743 402 -438
577 465 -725
684 216 -300
749 437 620
568 795 230
21 361 -345
10 190 550
417 239 -933
298 54 491
449 256 -361
545 333 263
13 448 334
787 262 -463
513 731 812
143 642 -393
839 530 785
399 448 789
717 818 -219
629 30 -426
38 453 -620
498 54 17
550 484 357
93 88 -231
477 552 736
762 58 -48
546 730 -759
281 122 -121
679 27 -536
274 706 558
619 703 791
820 715 -548
731 293 779
39 662 -291
495 749 -958
40 481 -84
40 194 -951
125 505 -614
174 267 -587
704 156 423
174 57 600
252 10 -432
397 193 -738
566 365 28
654 617 -523
65 590 -896
667 193 284
373 12 504
64 770 -448
439 744 -188
184 511 -766
529 36 653
270 355 -81
221 466 865
261 496 402
763 725 -976
63 377 -631
42 710 -856
714 121 393
64 778 -464
134 792 986
133 728 163
533 245 -86
76 606 -557
626 282 963
199 555 250
823 625 -395
422 486 231
421 591 254
399 607 -590
93 429 952
98 235 -825
492 794 -44
273 774 -61
362 34 -955
599 214 951
99 786 103
453 521 -172
69 341 822
334 471 730
300 593 -673
229 459 -544
128 240 -232
329 402 221
674 8 -143
715 22 772
165 562 468
132 700 228
477 94 -744
331 561 -687
316 459 -771
589 206 866
60 367 -523
680 734 -696
563 843 657
662 623 -679
567 122 -670
6 431 406
500 531 -346
218 621 -559
146 734 896
514 504 366
735 23 -621
437 107 206
606 27 -718
531 829 -396
497 525 659
223 129 -854
611 292 -877
234 701 863
31 307 614
578 94 702
841 838 -533
311 346 -599
639 202 584
780 647 737
669 756 744
36 461 -319
502 401 703
582 130 -853
387 833 -964
832 321 -848
277 434 -581
846 128 -388
183 578 844
368 71 -434
769 602 -598
451 305 -148
257 383 -32
328 429 61
625 849 -495
843 481 -783
199 337 -293
46 588 303
688 846 -525
571 454 603
608 216 995
820 45 267
157 681 -51
622 222 -979
165 739 -105
591 449 -629
761 42 -985
387 583 744
594 207 772
810 329 676
694 228 -877
362 451 -744
346 233 -851
546 468 -605
678 657 -907
151 67 -704
650 638 -989
20 280 352
378 411 99
176 612 757
633 73 346
227 104 -582
713 425 32
80 182 947
457 442 -781
464 301 558
670 699 524
310 174 625
16 204 -845
771 519 -421
388 141 -899
851 144 241
49 626 999
193 671 -363
44 640 89
506 762 741
748 286 -716
663 534 377
385 640 688
551 812 774
186 183 -803
714 790 187
539 138 619
175 9 951
544 280 768
535 319 311
420 174 -535
19 119 -53
377 436 353
155 662 -707
581 171 5
372 156 884
8 2 73
583 649 -794
473 487 628
615 415 -28
716 413 700
668 198 -285
737 601 -175
406 157 -780
549 704 198
118 164 -22
139 739 44
621 372 742
682 239 -702
163 396 333
750 37 -12
225 845 665
188 763 106
372 566 -482
518 630 283
502 769 851
200 27 941
203 817 786
404 336 -574
746 513 489
189 377 -573
79 130 -611
296 206 -675
412 726 662
238 41 36
711 71 917
379 414 -22
154 715 -225
219 647 405
839 210 -685
642 224 720
195 663 348
122 797 10
591 305 580
62 843 429
370 292 643
205 488 792
156 738 530
665 261 -525
97 77 -447
539 238 -163
706 252 632
584 733 -261
767 194 146
100 688 -304
88 515 -280
137 362 768
4 708 -992
786 818 502
203 295 -225
370 495 -759
46 783 256
392 286 -722
437 645 -599
13 640 -180
595 355 655
376 407 -180
185 82 -975
111 351 361
657 392 421
102 584 911
96 682 308
736 196 -774
457 685 -853
203 71 400
445 424 -643
402 847 -7
738 28 -783
478 487 739
40 473 397
5 205 -891
178 380 -896
7 27 -108
582 801 629
644 645 365
722 376 679
638 540 596
757 218 48
741 64 21
321 143 -931
481 206 940
478 770 -304
46 724 -797
42 49 -546
209 430 39
127 30 992
314 201 -785
479 44 173
671 157 747
634 531 -219
848 665 826
836 342 -962
349 236 308
175 716 229
453 225 -495
273 281 -166
603 591 -557
161 490 104
673 115 202
809 483 -517
726 523 -501
312 102 -267
498 601 664
58 184 8
308 484 -749
593 700 -260
821 541 -857
557 754 -908
359 717 -917
576 229 -393
456 559 560
401 580 763
651 853 -680
497 402 866
414 442 -152
482 554 -322
635 555 255
737 280 -217
162 840 -951
47 574 -615
22 561 747
704 381 668
558 316 633
46 486 -751
488 668 459
142 49 -923
781 293 -586
460 143 52
586 394 -254
230 82 727
161 636 -559
339 380 -336
471 779 -181
538 479 999
94 280 863
747 484 536
216 817 -891
231 15 -816
797 592 414
438 646 -699
81 601 -910
59 796 361
521 352 966
854 122 228
391 380 848
694 700 -526
79 343 -273
105 730 153
806 713 648
245 828 -135
665 847 -259
833 194 -64
77 819 -295
322 222 -415
5 43 -198
679 637 -798
763 692 -841
393 717 -193
573 403 450
122 605 -835
445 450 74
225 385 216
223 80 -891
445 695 -568
724 460 479
575 569 -642
804 706 -377
627 187 789
253 31 780
441 543 143
741 166 -599
3 500 -493
651 426 -57
707 681 283
385 37 -265
536 250 -696
721 108 605
233 420 352
180 466 -584
221 620 327
656 637 -461
222 603 653
722 759 -172
812 93 -909
619 203 -240
850 621 298
458 831 -953
817 358 849
74 198 813
48 471 528
198 218 -101
675 165 144
630 238 715
547 609 -630
275 1 -156
546 831 -958
704 390 642
474 794 981
522 372 -96
428 644 -876
616 773 -386
799 601 -331
641 463 -777
854 627 -759
246 267 -810
6 50 303
26 733 261
766 490 -607
259 505 714
83 382 -201
278 291 -186
442 374 247
313 102 130
598 210 -86
360 265 -84
27 287 -731
487 466 -118
239 76 708
585 767 -70
830 79 643
192 52 -650
245 631 -66
366 121 641
61 488 35
452 229 108
814 485 -564
300 760 919
224 544 -667
142 347 34
475 76 -157
212 479 187
555 430 -861
811 206 -875
187 482 674
808 709 -708
783 402 365
414 830 837
211 477 737
795 332 -356
613 721 3
23 609 -225
389 594 -108
718 359 -925
498 674 773
320 650 -492
581 234 701
365 712 135
483 210 -163
123 281 313
726 12 417
383 480 -355
228 283 409
156 770 964
730 684 -312
724 432 203
561 770 -994
424 439 749
545 329 -125
773 640 908
242 45 -715
145 57 85
396 354 -143
241 500 653
199 193 321
833 132 447
261 315 867
392 104 -671
743 586 958
838 466 -882
716 687 773
92 81 658
836 376 -387
690 268 -798
547 241 -81
761 853 -927
735 335 -46
648 851 -128
119 525 635
436 77 887
452 350 851
743 249 881
90 829 488
105 116 529
616 832 -255
79 172 -581
105 299 -931
186 78 390
668 365 -943
355 363 -339
680 359 523
272 10 -721
341 272 -651
5 96 -616
812 790 -127
365 605 887
597 213 759
608 849 778
398 461 -921
41 9 110
198 490 -269
345 40 -717
3 774 -969
621 179 -508
52 301 -679
613 444 -230
390 565 -315
151 576 334
533 693 -745
471 845 888
60 136 -899
832 280 -38
104 237 -368
699 730 -751
742 183 -611
179 672 260
512 851 -685
629 113 -391
194 508 578
227 393 -401
596 561 -654
626 259 -223
614 193 760
657 840 171
499 716 875
3 601 -234
568 656 -628
145 193 -637
792 418 -802
711 403 675
536 760 786
540 406 773
699 258 -5
207 126 967
180 7 950
590 77 684
623 592 -659
616 639 -439
279 290 -726
850 240 -786
447 171 203
206 759 -532
640 210 -789
394 675 541
332 605 175
834 361 -916
665 350 848
553 647 -401
199 163 916
538 823 826
795 832 395
25 179 105
342 190 -658
193 653 -996
130 678 409
571 290 -545
753 638 629
614 752 536
849 467 -500
206 132 627
319 569 272
635 627 -95
400 40 833
725 723 -32
642 728 -417
472 664 -746
105 364 -483
526 337 340
25 757 -841
421 36 -245
200 133 -528
78 415 -236
420 239 -286
645 317 -709
60 107 -762
49 625 -605
406 120 -848
630 439 -173
391 56 121
267 93 -162
133 598 -400
509 812 248
714 103 -200
402 581 -180
661 300 -847
538 728 783
285 702 -305
851 707 -981
438 684 676
501 154 -124
841 532 -224
519 244 -299
34 234 -575
543 160 -92
293 98 -648
266 425 207
164 66 135
46 325 -465
235 689 -57
414 226 -136
297 77 -813
445 151 -718
541 674 664
536 534 -230
747 690 204
553 105 -430
106 436 963
350 292 879
8 320 -129
617 84 -911
61 378 -530
285 686 849
278 565 815
188 38 -924
81 456 183
304 338 -580
218 62 -73
845 636 -293
739 408 578
10 176 -956
239 825 931
852 701 72
348 654 -340
466 841 591
513 431 293
788 816 244
736 340 -969
499 718 724
351 250 831
365 618 75
148 296 379
356 395 -870
709 509 -46
270 205 412
710 847 762
95 710 -16
329 13 613
462 498 -160
568 13 -950
787 571 -156
848 390 -919
784 355 294
324 219 522
745 587 -983
573 328 -612
10 17 816
43 710 613
724 607 -696
218 676 -381
163 38 467
723 243 397
474 670 -483
289 405 -187
448 689 -308
114 324 371
453 709 -74
118 415 -841
331 603 812
37 626 -417
100 695 16
569 154 -719
634 94 599
696 137 -737
384 140 -528
102 224 -746
103 678 388
36 63 -417
92 850 177
439 767 30
85 451 -467
228 307 814
327 256 958
821 491 892
88 621 240
117 788 -703
149 763 648
510 390 267
506 293 -883
577 156 -112
380 764 653
820 624 813
458 109 -785
177 128 -423
712 323 -605
73 234 784
100 92 611
480 723 -184
804 790 -846
577 11 -473
355 28 -445
272 556 618
709 315 635
134 281 789
796 830 517
506 720 921
261 501 322
342 787 -55
80 308 -483
262 109 -307
781 631 -114
457 596 -998
286 636 -322
200 229 502
817 588 -721
711 830 677
512 574 182
416 309 -499
125 363 92
157 61 440
293 269 -944
715 416 202
186 79 973
115 399 62
367 558 -731
12 792 -283
192 570 -213
758 352 -450
509 180 836
491 451 13
531 45 168
412 360 248
776 739 816
772 146 690
367 365 41
668 473 583
736 623 -773
693 804 677
55 634 -312
592 455 114
720 739 217
687 321 -963
441 328 738
45 155 -569
751 474 395
417 207 -524
380 370 -367
125 542 -797
543 400 846
316 249 -983
144 738 -415
807 798 -51
161 67 -230
227 192 46
21 544 19
195 819 -304
820 203 593
702 704 558
139 383 460
103 587 -830
181 800 -216
594 235 264
377 208 -895
43 505 981
144 104 704
495 742 185
503 753 842
17 51 -397
11 375 582
438 749 -508
419 400 889
647 65 -836
584 772 -147
430 361 622
511 650 989
209 159 192
436 155 854
615 448 906
132 323 -325
589 187 839
790 300 -457
578 49 -276
667 485 -594
560 524 -753
215 547 789
221 785 402
623 850 994
660 813 643
88 468 404
221 337 227
747 127 -887
314 12 39
720 66 806
104 394 -401
394 680 697
762 566 -547
399 839 -248
703 156 -873
6 522 362
249 622 -129
350 620 -68
591 406 815
525 18 782
474 695 809
29 279 -528
184 561 -900
484 61 -981
432 720 854
43 379 119
730 26 131
275 572 937
379 387 731
544 392 575
694 232 221
122 437 531
515 231 627
581 748 -473
201 674 -380
784 450 845
35 846 967
844 582 134
601 166 -974
235 495 -623
483 606 476
377 774 -538
441 621 13
324 434 658
799 357 187
385 852 482
323 614 366
774 260 905
472 505 -609
87 174 951
366 153 857
234 666 -527
386 689 717
77 131 -109
618 27 -88
