17
858 1996
101 79 37
754 474 84
612 697 259
689 856 479
120 440 359
899 342 741
617 625 329
476 625 835
884 306 352
813 328 159
799 276 659
157 587 837
802 83 555
584 815 137
559 404 259
172 530 336
304 552 859
443 367 994
507 346 785
355 664 928
403 543 513
149 115 864
433 365 787
760 593 322
689 478 691
67 236 377
800 273 383
435 754 991
369 460 388
654 426 600
12 825 587
533 34 477
307 505 839
363 84 608
221 773 589
337 787 251
537 122 877
268 495 232
351 385 339
69 729 409
628 636 309
716 461 439
114 745 739
792 248 22
347 528 16
532 222 610
721 621 71
533 149 895
884 541 18
373 331 746
781 627 269
267 328 59
128 449 715
347 93 9
406 48 294
845 59 39
522 51 897
642 507 648
253 878 618
743 593 659
362 305 731
745 198 822
128 589 788
683 714 853
101 457 185
305 48 330
379 860 936
99 722 316
285 662 229
781 422 257
553 550 586
455 593 200
188 683 240
666 887 812
21 658 731
345 125 22
636 680 743
636 806 512
555 94 209
251 574 252
194 209 110
366 763 449
162 678 75
857 167 605
666 113 594
607 3 700
553 775 563
817 31 479
473 791 688
38 730 153
818 27 797
120 260 733
71 646 232
684 469 673
803 421 147
711 716 428
100 65 429
181 367 877
714 792 514
866 809 626
263 761 915
797 79 746
87 901 107
631 381 606
196 248 336
191 847 400
271 24 703
121 682 177
715 898 757
4 694 636
143 831 896
716 671 485
112 221 135
39 650 1000
498 36 945
245 789 661
212 774 961
140 117 447
826 240 297
628 333 91
49 193 723
277 538 19
282 350 209
882 145 883
479 289 647
480 464 969
32 235 663
367 62 626
744 93 385
545 611 11
200 379 898
9 149 250
413 869 319
90 502 718
118 812 803
868 798 770
241 273 245
102 605 533
49 695 548
863 392 347
259 606 994
682 400 840
211 563 490
90 189 616
312 442 668
471 52 402
1 150 804
274 45 422
456 500 737
387 879 749
446 740 608
571 817 140
367 217 425
276 404 513
354 365 271
737 509 270
224 499 429
204 110 415
887 79 772
372 396 372
772 888 513
825 397 396
336 891 403
410 780 685
491 101 41
714 151 671
155 483 48
491 553 704
21 132 612
387 576 192
33 363 126
518 193 15
295 620 386
547 649 224
179 727 16
788 141 809
113 172 843
868 201 232
684 105 644
275 340 192
735 647 445
64 614 155
360 776 471
838 726 394
200 613 455
576 314 603
710 366 519
744 741 319
601 384 315
462 16 65
83 549 125
831 778 306
224 41 881
469 827 612
821 765 660
174 879 590
16 429 547
769 145 316
305 835 494
511 308 865
34 341 344
178 6 967
12 51 710
440 488 657
167 378 15
123 743 387
465 344 295
873 136 838
542 93 146
326 478 859
570 40 527
399 774 104
93 438 793
370 318 162
106 306 26
365 818 427
414 251 761
299 82 935
81 832 403
134 334 96
434 520 961
304 719 500
26 793 822
135 164 359
683 154 113
700 192 298
847 82 912
154 617 823
113 559 99
790 842 129
590 811 733
508 305 355
832 594 545
607 602 298
699 248 907
2 163 322
743 267 364
745 140 960
692 587 703
816 256 511
460 158 727
730 600 633
859 869 462
447 784 739
144 564 145
97 178 928
121 832 85
136 637 105
150 498 809
343 529 318
562 576 592
546 287 281
467 591 451
811 320 805
797 681 935
331 507 779
384 271 362
721 715 111
24 338 223
131 731 396
726 259 720
771 864 123
190 47 556
259 800 708
290 669 621
115 461 89
449 468 682
343 382 901
249 155 360
773 299 457
843 447 175
736 263 660
536 189 973
323 64 399
426 220 347
810 74 210
616 258 780
46 528 743
183 256 353
872 671 263
531 472 854
315 263 232
900 836 137
882 39 175
827 305 269
288 754 516
632 469 435
6 179 733
497 63 504
460 730 197
676 152 165
750 398 471
144 476 944
507 786 368
834 557 858
645 476 492
727 438 88
209 175 803
280 263 202
15 800 159
153 793 139
40 333 402
247 343 645
188 630 576
842 252 212
747 425 877
822 239 574
143 390 83
324 861 567
642 460 652
894 48 342
488 734 993
420 712 637
187 787 605
246 183 470
20 352 450
195 750 113
448 460 606
265 144 315
213 443 171
637 319 232
423 730 394
419 265 646
671 879 884
206 551 383
777 862 493
604 302 28
124 834 89
623 807 646
437 874 889
830 414 945
878 541 58
492 307 782
789 490 877
712 717 563
248 423 897
476 657 418
184 724 130
416 498 610
86 525 381
302 60 330
350 647 492
699 739 710
106 119 948
379 615 458
503 111 890
84 270 352
174 557 302
779 332 817
649 842 459
260 725 335
532 689 675
625 100 240
153 466 956
465 72 245
625 821 48
409 891 924
233 517 682
296 521 270
891 322 930
457 388 837
550 180 460
197 786 230
805 99 744
269 645 21
535 136 183
860 701 507
743 140 841
116 73 18
263 126 174
535 465 426
80 458 46
427 860 393
691 606 805
690 227 637
652 66 447
29 852 989
739 482 574
570 59 70
763 880 679
18 379 82
31 611 969
512 666 542
754 72 620
7 707 858
684 425 247
552 58 56
105 356 827
670 672 277
866 711 257
753 396 888
384 749 107
17 449 18
367 472 357
655 493 669
562 434 439
706 45 305
552 423 299
412 638 950
10 275 30
408 779 860
280 393 524
89 637 83
120 702 248
184 207 4
577 39 795
309 851 77
523 126 738
793 413 728
388 751 66
589 867 732
4 827 262
787 745 156
435 62 962
480 838 551
758 428 615
723 169 118
775 464 872
320 445 573
580 337 215
141 306 202
669 117 516
634 846 524
424 831 876
254 839 951
2 548 632
795 151 847
709 738 391
267 339 52
150 38 315
419 352 430
236 57 608
828 331 756
79 18 750
865 608 644
475 600 940
677 743 12
604 267 291
179 133 767
373 500 753
380 189 133
576 562 744
22 457 595
14 678 688
202 207 601
567 451 217
201 55 890
251 209 400
181 741 923
683 44 643
445 589 356
715 738 710
663 146 237
462 168 8
263 507 199
283 234 347
447 616 651
553 234 878
696 458 324
76 605 91
185 227 35
655 32 142
534 828 985
462 157 417
459 33 374
843 192 862
13 382 139
612 346 58
215 101 275
590 6 11
25 534 177
737 739 98
144 407 943
170 713 454
104 273 884
638 575 179
808 871 667
652 96 32
504 91 269
790 519 639
838 161 733
631 480 644
539 65 191
103 166 254
628 885 775
115 865 89
322 13 818
740 428 482
168 576 300
511 96 943
582 461 886
325 507 902
762 233 876
696 160 215
224 9 113
470 197 742
868 357 956
576 30 475
822 544 748
538 532 123
367 274 975
731 184 494
138 342 682
888 719 568
14 8 722
398 697 90
141 639 803
618 856 455
605 293 564
254 304 415
382 124 119
49 233 928
876 514 622
26 18 220
418 507 626
462 461 254
424 128 72
52 406 11
50 263 473
821 176 302
590 606 737
147 368 898
534 743 507
268 841 693
634 447 588
527 366 986
376 200 573
655 287 200
819 777 42
840 618 765
691 711 242
381 388 855
261 718 806
662 885 326
174 61 5
16 762 712
331 754 22
181 644 835
517 585 589
194 794 237
569 379 3
465 14 421
78 672 926
341 353 115
515 139 383
152 343 701
372 373 648
15 175 466
799 132 528
296 355 302
420 337 395
759 463 767
118 356 828
49 540 989
843 534 299
576 765 519
225 419 518
674 229 631
754 789 493
517 188 315
371 804 549
236 848 850
351 694 252
356 343 792
489 870 988
542 585 488
549 837 802
603 157 555
48 23 524
209 625 729
841 442 428
364 91 911
171 49 326
646 292 762
778 93 233
475 780 521
486 436 361
410 479 490
744 457 504
603 494 324
630 312 136
702 839 650
794 268 223
118 521 431
278 295 488
258 545 765
4 343 671
858 259 655
106 685 312
9 461 804
884 589 440
740 28 793
649 295 176
200 428 897
824 641 566
287 536 129
836 427 461
347 624 402
78 390 955
730 854 383
466 106 962
248 843 341
413 526 310
433 394 263
895 588 871
480 89 907
54 251 679
334 160 626
814 707 431
133 317 912
502 110 610
394 478 221
321 306 41
330 489 599
775 448 306
119 256 479
128 567 70
8 365 414
609 131 587
738 33 934
184 37 905
473 794 503
879 695 17
670 826 457
537 761 101
703 711 98
452 220 132
394 28 566
40 90 372
881 499 115
13 834 361
498 739 592
860 87 747
601 303 866
402 103 68
24 250 443
766 835 235
518 117 408
259 329 594
193 785 741
671 21 47
669 318 677
465 300 873
591 894 119
355 626 866
164 329 605
775 12 8
471 19 105
769 7 6
352 240 190
839 235 507
425 51 985
875 521 719
688 849 344
123 607 430
437 274 594
294 485 526
616 674 612
564 520 903
224 466 495
640 81 209
291 134 193
424 209 275
466 710 672
390 687 71
437 508 539
720 267 112
434 42 845
862 161 17
654 774 17
382 818 360
56 268 448
176 577 131
680 385 570
879 451 617
7 524 782
309 508 919
516 517 665
851 269 420
686 269 940
457 222 946
815 454 110
190 622 897
847 864 661
114 164 38
318 816 36
443 254 444
129 546 137
687 763 869
843 368 711
495 875 975
844 147 333
811 659 371
201 790 875
619 404 618
887 518 670
592 302 751
825 736 138
714 673 429
584 448 678
520 144 487
265 433 750
874 432 899
169 677 353
426 761 69
518 464 732
189 839 612
641 529 675
742 772 134
646 594 387
114 411 703
838 754 14
69 79 856
825 711 798
824 518 572
787 412 71
689 831 578
746 810 879
374 645 168
348 881 664
527 596 145
651 154 827
125 618 509
741 475 44
230 608 44
809 793 492
205 731 34
115 407 621
840 777 446
301 241 953
206 101 395
791 130 873
900 353 650
385 605 406
334 505 517
33 434 530
602 237 581
723 377 949
414 689 539
646 752 569
835 807 228
817 226 654
636 94 905
784 760 748
155 262 374
175 829 270
247 125 127
138 900 669
502 648 567
785 333 468
873 884 219
573 33 682
461 234 206
220 234 542
731 325 233
659 143 761
689 45 604
497 791 645
389 806 332
136 462 174
311 408 373
16 83 545
421 477 25
95 354 490
370 786 640
391 533 606
266 706 500
335 34 421
754 633 66
700 757 227
845 256 425
392 358 518
239 621 339
377 718 508
736 98 151
100 276 685
156 611 215
700 87 740
620 305 989
19 443 338
622 479 940
634 18 819
399 570 255
897 329 298
891 530 312
236 541 341
118 142 744
499 846 295
548 415 779
443 292 85
563 294 54
475 347 160
103 858 464
209 158 617
404 802 894
24 408 896
467 786 993
453 43 995
292 239 956
365 391 739
203 217 898
759 829 191
605 711 149
858 198 383
413 400 209
616 441 96
264 346 356
186 233 469
272 389 847
97 99 619
592 341 218
748 157 965
325 34 585
773 546 592
138 541 177
343 380 438
895 750 785
98 483 722
391 501 978
880 489 199
126 421 508
193 618 102
292 659 667
426 455 522
89 775 952
574 670 395
676 798 615
272 689 884
469 787 17
216 796 402
396 291 354
306 51 895
45 560 324
418 320 130
356 395 661
670 409 269
431 65 438
747 473 314
118 435 876
114 459 33
887 295 269
259 162 144
721 478 856
636 572 133
436 83 206
6 816 659
109 517 433
277 574 295
449 126 514
115 234 874
653 663 553
810 867 551
730 462 557
219 881 815
784 384 170
312 664 731
491 333 357
421 49 918
429 186 25
526 597 739
569 379 429
49 865 198
730 636 403
690 693 50
349 731 790
197 500 821
697 747 809
364 63 264
817 117 129
296 145 712
346 387 334
560 706 792
627 607 645
886 782 346
414 869 416
30 833 528
563 657 83
156 594 589
729 308 236
109 203 5
831 647 280
754 475 951
888 510 503
163 879 69
332 469 867
361 50 775
286 340 379
479 875 748
735 449 180
392 285 866
648 231 198
131 687 140
148 563 97
14 591 144
882 466 833
737 21 233
387 514 811
424 465 542
875 357 974
526 862 705
87 645 999
786 633 958
51 283 274
306 389 35
494 873 361
746 603 250
288 809 164
720 737 429
496 319 611
71 402 29
724 495 926
302 304 395
386 429 864
26 617 763
646 69 943
735 301 997
530 672 445
550 893 785
583 613 75
647 301 878
20 755 207
829 350 339
464 717 325
844 837 362
881 645 334
241 391 911
508 571 300
317 437 913
42 731 840
377 848 659
185 773 814
753 92 856
433 46 417
855 631 304
206 708 805
816 430 678
740 145 48
345 615 399
417 670 951
739 338 843
477 35 668
558 381 80
132 661 107
898 522 290
89 240 250
65 148 744
743 215 128
183 277 704
311 732 633
514 42 862
127 434 325
19 524 791
613 606 410
397 410 781
323 738 845
696 485 961
433 470 838
64 759 223
860 357 259
787 208 18
478 395 490
73 15 457
117 186 444
44 125 910
768 381 977
782 538 555
416 232 642
536 715 189
511 866 520
750 418 476
393 110 345
597 798 217
278 364 125
175 11 532
808 321 576
705 190 691
388 481 878
605 845 340
308 456 248
531 541 145
1 379 951
23 295 454
80 551 170
281 226 235
68 486 723
210 747 736
445 448 148
769 495 184
512 686 377
320 496 271
759 139 207
781 899 119
308 45 882
101 727 225
791 426 73
870 750 495
41 375 322
183 196 112
417 79 606
386 269 221
901 366 316
223 558 275
649 149 933
381 215 718
171 15 840
366 154 647
503 275 58
247 70 155
119 425 842
895 270 22
184 58 234
892 279 921
175 492 277
334 157 935
863 138 978
740 146 749
799 684 309
866 657 735
824 867 630
812 552 451
119 818 968
677 528 809
155 796 826
72 340 102
604 132 95
402 882 384
393 353 971
227 146 695
695 276 432
120 608 300
890 717 30
85 105 83
733 332 503
837 242 256
479 47 194
745 457 989
113 786 674
204 667 350
337 498 220
490 216 294
273 249 223
487 725 587
688 573 830
796 694 454
191 478 943
228 334 249
145 370 988
594 782 438
186 131 200
143 298 653
773 323 755
514 738 700
761 850 781
854 29 326
804 135 236
689 395 821
683 284 18
676 811 101
743 66 908
808 274 413
16 684 992
755 561 130
812 296 561
507 875 248
310 364 770
474 526 381
196 379 977
429 635 458
121 739 735
128 636 491
731 560 87
346 94 59
176 654 239
506 512 500
787 110 358
753 816 810
496 761 535
340 532 997
374 286 885
127 2 194
559 290 493
747 450 403
343 867 3
138 236 819
615 33 954
270 839 572
186 884 741
786 126 611
859 842 680
431 343 727
846 295 719
109 91 314
563 440 40
763 287 658
408 765 934
388 285 1000
49 771 323
449 565 515
760 153 329
684 744 507
765 791 172
528 475 235
249 100 387
380 370 654
798 417 728
655 878 250
349 762 472
557 430 481
771 626 682
33 591 39
481 795 480
208 327 732
221 601 908
545 91 680
373 711 705
444 845 319
352 730 163
33 56 684
432 242 41
456 303 13
408 697 613
558 821 130
178 24 910
160 298 920
846 865 773
842 36 293
702 451 792
201 144 509
710 594 419
546 863 629
840 867 161
729 275 68
456 129 41
511 313 432
800 152 482
673 277 29
329 296 941
244 802 736
204 310 565
64 99 460
342 1 759
404 839 636
879 645 563
31 618 58
646 179 517
612 466 204
427 650 334
378 896 335
429 318 289
865 443 15
877 8 834
619 879 643
128 671 950
595 376 929
630 454 769
246 58 457
416 787 910
573 806 759
394 15 798
704 746 845
669 103 118
165 797 289
689 227 296
854 585 656
26 70 374
607 803 767
212 593 300
209 274 583
900 317 330
104 733 982
832 569 801
781 321 357
797 541 198
465 433 669
506 800 724
531 722 65
49 13 830
633 716 12
708 788 655
746 585 224
725 177 932
156 502 116
504 853 367
491 244 771
87 756 908
403 759 510
436 353 424
743 517 301
184 848 39
88 744 359
592 449 285
485 92 576
448 614 221
805 353 918
109 782 984
668 642 210
756 65 800
578 478 558
611 278 905
277 86 769
308 154 176
778 380 685
215 551 667
345 240 439
571 270 389
293 66 628
721 789 456
697 269 290
832 420 557
773 747 463
397 423 565
883 246 232
671 548 239
22 207 735
795 629 690
51 838 3
756 735 935
579 510 133
858 14 309
352 468 236
256 869 752
471 460 975
200 442 444
100 368 700
387 683 340
444 169 229
421 165 631
816 43 48
222 829 649
93 783 609
584 223 387
795 606 707
899 353 972
546 657 698
689 322 899
61 480 25
575 634 534
822 539 164
390 52 138
279 769 935
715 841 647
594 217 432
662 493 126
250 466 513
296 732 334
413 234 376
789 210 4
336 188 221
138 737 512
492 562 192
302 249 425
135 509 926
445 486 144
673 555 381
640 879 383
831 16 711
342 123 908
95 145 124
751 790 932
585 713 532
30 301 41
815 461 243
184 26 414
239 256 120
761 865 200
365 158 751
100 383 193
493 655 880
402 868 975
126 734 673
746 272 836
530 278 993
724 267 670
792 13 952
455 412 482
11 160 686
766 430 114
519 530 786
309 824 301
206 784 315
866 726 943
174 558 397
413 286 489
220 768 283
743 271 399
21 283 87
773 900 86
798 269 997
87 170 102
181 34 42
353 831 793
549 697 719
742 456 637
187 780 775
393 627 197
670 409 923
428 564 561
532 748 60
360 159 352
174 269 897
90 687 874
674 78 527
755 699 894
358 686 290
50 653 54
753 396 48
342 365 421
166 129 652
16 182 478
720 840 46
626 841 153
830 413 153
241 484 815
294 568 90
547 468 217
467 176 690
840 553 806
123 361 389
832 409 105
660 422 831
834 446 943
542 218 158
606 671 522
90 188 571
130 511 608
699 629 691
359 703 926
857 316 83
219 228 8
402 222 177
571 170 670
555 868 885
617 436 9
305 319 423
195 708 756
140 153 409
826 58 976
524 766 279
53 704 980
474 151 382
517 484 778
133 790 980
472 350 867
375 508 833
778 842 223
658 544 509
374 860 755
831 36 329
584 827 269
367 92 653
698 870 197
809 13 437
52 502 942
761 767 854
576 21 910
574 549 587
88 370 709
225 135 246
78 649 58
376 585 957
455 811 217
176 592 132
582 750 325
342 416 420
661 825 106
839 203 624
530 278 801
486 176 2
702 416 783
115 188 201
771 510 10
339 251 57
450 381 151
823 306 263
213 64 999
314 825 486
862 177 127
459 349 947
568 670 506
302 66 302
693 872 416
889 202 830
836 180 40
111 537 359
328 42 388
778 662 907
136 13 414
863 543 942
877 344 115
603 744 404
409 26 822
293 868 654
684 38 537
170 419 383
401 150 79
415 862 315
496 1 989
123 368 378
28 222 962
853 60 540
66 191 388
422 12 975
222 83 393
591 651 259
769 541 211
115 613 741
621 103 579
206 118 151
199 726 561
652 57 403
728 621 902
269 25 668
183 839 825
92 526 230
610 333 846
474 883 828
639 643 120
62 770 719
819 45 174
60 416 183
39 5 606
706 503 741
118 138 488
354 856 637
319 90 582
825 276 938
541 445 606
592 526 430
66 107 220
416 301 227
590 462 629
4 772 6
857 834 608
811 277 421
819 562 61
120 598 545
558 453 909
258 893 519
720 577 62
837 768 534
612 133 137
347 525 751
375 348 938
310 255 404
644 688 976
379 55 59
424 175 633
578 717 46
419 209 593
298 344 605
527 524 367
653 85 29
372 439 702
363 710 239
699 208 10
505 149 706
434 327 971
725 234 330
237 773 140
152 508 567
260 101 558
248 295 794
394 381 350
12 754 550
541 289 554
208 96 574
49 821 562
127 155 579
447 846 720
364 648 181
718 760 807
289 676 120
851 558 419
645 227 311
263 305 857
840 587 8
504 794 430
398 856 924
899 481 145
327 200 327
606 89 907
615 489 305
769 290 356
357 445 88
613 58 456
418 43 694
43 68 182
887 812 148
429 758 906
221 750 944
48 401 395
186 523 595
86 335 585
186 554 176
957 1852
689 250 137
556 347 99
653 1 897
568 272 973
150 174 502
880 88 60
15 193 529
577 321 108
94 788 665
927 344 294
549 662 671
9 521 814
644 764 780
941 222 240
130 772 695
50 494 469
944 879 487
693 428 238
478 752 168
269 394 84
769 446 163
4 474 739
509 214 4
478 156 117
810 282 512
531 955 32
538 908 505
136 79 321
414 383 449
942 253 624
66 691 474
934 446 232
510 331 685
169 515 917
177 256 429
255 96 12
662 18 900
79 501 521
934 612 73
220 402 899
498 868 945
156 710 333
629 939 450
