9355 28302
7714 2258 -769
5084 3271 -509
8356 2657 158
5167 8492 818
286 8706 223
4576 4308 -443
1912 3560 -284
6830 7717 238
1873 508 57
706 8182 -929
1462 6934 -569
7700 5761 -606
5552 5742 256
817 4420 321
2813 5341 423
3207 3082 -334
3503 6810 -137
7851 201 -616
3221 986 -841
5312 3869 -701
805 3777 -651
201 1414 -911
3404 8403 -110
6716 3306 732
8513 3358 -694
95 4665 -322
1602 2116 286
1641 7946 125
832 2284 -759
6981 1413 -873
8224 3942 358
7170 4527 -478
7429 3183 750
9144 1957 -697
8206 2192 704
2767 6289 -137
8648 5776 324
2561 1872 744
8335 3391 -703
6625 8797 424
4219 4966 -539
8307 4015 349
4540 5288 768
3152 7269 813
3799 6476 -261
8836 7294 -64
6400 467 -396
357 7723 -217
555 6392 -936
177 5621 770
1418 4486 937
8892 8252 126
3488 8691 -160
410 8378 827
1751 6253 -669
8993 7963 -64
5022 725 306
2820 4690 14
974 2395 641
5328 4282 -922
6418 3241 328
9267 5969 -76
2574 8846 605
5173 2934 -876
1687 728 -529
3940 6336 275
3838 7593 621
1167 4415 -713
7904 3569 -42
9148 6996 -337
171 2997 178
7297 7164 -175
3510 4752 230
5202 2452 446
5168 7517 -39
2679 3762 -46
5769 3679 -908
366 4306 290
5602 7677 -714
8192 7399 345
768 2209 692
3624 8860 -214
2671 3498 -88
6795 7427 -430
2993 480 938
6995 6119 -810
9057 779 407
5180 6409 937
6748 5615 -39
8339 9190 -785
6478 8600 473
7294 2063 -725
5395 5162 -443
3955 4959 -384
7457 6017 -158
9286 6503 158
732 345 -636
4868 2351 150
343 7670 -135
305 6894 683
4856 4005 -535
3259 6482 104
5722 8833 -119
1078 7580 -151
6713 5102 518
3010 8445 -16
4444 7527 275
6864 8699 645
699 4086 -174
3947 4789 58
2585 8372 478
5434 744 583
6060 8865 -604
8278 8786 163
837 4561 -50
3983 7674 -501
8111 2280 -480
17 1554 -85
8818 9303 -96
7559 3648 -320
5764 9349 -165
1958 1665 -248
1105 5965 368
3740 5516 -977
6048 3155 106
9013 5904 40
7024 8394 -768
776 6144 733
7958 2048 797
6803 6798 791
3198 1385 -150
1739 2787 -844
1346 2217 669
5330 3555 383
6667 988 746
3683 1727 418
332 9070 -329
4042 2360 665
1709 8118 -15
5728 7028 88
8584 2703 393
6130 6050 -290
8354 6258 -593
5987 7047 128
1579 6461 -756
54 440 -276
5531 3645 -654
7385 346 935
1312 7800 -309
3194 7457 -113
2554 6348 67
4007 4183 -440
5773 6797 -187
3724 2090 254
998 3890 -597
1733 9182 161
2305 1964 255
7785 1085 236
5990 4867 -735
5150 3860 621
7420 2134 -204
7415 88 -838
1257 2448 707
914 1455 -78
3397 1034 -404
3078 721 415
8513 1853 153
2733 7155 218
8875 5689 5
7908 1107 989
3532 2115 -127
1264 7300 871
3804 1777 79
6415 8110 -629
5511 4764 344
3606 8664 -980
3778 3782 325
3125 465 287
6776 4355 -108
2757 3402 -112
3367 6470 -727
9354 3266 -238
7940 7120 -416
8645 8941 903
1643 8364 -350
1358 4840 396
6989 3484 990
2911 5876 -429
3520 9040 257
7456 5531 -353
3406 4270 -386
1788 7656 -108
114 1622 -622
8466 5164 -931
1545 5648 -666
3202 7536 879
5637 2511 -866
512 936 -829
5502 5862 -686
9347 2400 360
1616 3106 534
7972 5731 -48
4808 2007 118
974 720 406
1120 758 -345
8286 7034 -689
2132 1341 -836
9298 4962 -558
3011 5350 19
3832 7512 285
857 3591 -411
6688 3685 -50
4869 3542 871
9173 2820 -649
9120 3995 -258
9083 8955 768
7455 6423 -514
7869 6615 -714
3117 3793 992
8355 6011 796
4477 2405 -415
4211 5876 -935
5274 8509 148
6887 523 -80
3646 3477 634
7450 204 -890
9210 1092 -665
6510 8534 270
5638 2363 683
6808 7544 601
256 6504 76
2417 9274 994
7446 5913 -66
5953 8362 717
6641 2325 -353
3001 1166 -276
5914 7361 -294
3945 7621 555
4812 6637 688
1486 2935 -825
154 2507 -26
7975 7328 709
1770 2601 -821
6866 1599 -198
3525 7788 990
490 4870 -767
1251 6626 123
9068 7184 132
2346 131 -289
1589 6754 -282
8033 4715 -968
8741 9149 -713
7079 1364 829
1925 1490 246
8470 5894 68
5594 6664 782
1058 7256 -764
3624 4591 -396
8006 4929 409
7889 9216 334
3568 7034 -762
7387 6349 559
1525 988 -296
2777 2622 -349
6691 2472 23
873 31 982
5207 2093 -963
9078 1545 -570
8541 7697 -977
3188 3205 942
6522 298 -713
1520 6260 -584
1633 551 -608
3983 2276 -797
1391 7521 616
4051 3544 942
3910 6812 -718
8466 5871 -450
2092 3804 -423
6957 5619 -842
113 5045 -394
7508 3024 -504
3087 8542 666
4111 7685 -966
2188 6778 374
3095 4935 8
6504 7754 173
137 2866 -930
4015 3840 945
8017 4988 791
7695 6073 854
7639 4199 466
966 4875 -925
3650 6511 495
8563 7183 -981
6577 8627 -905
8352 5904 144
5653 7936 -137
375 1959 -129
6322 9238 234
4838 3294 -906
5798 812 -985
152 9267 -837
4483 7694 443
5097 8395 758
5481 1351 668
4657 2715 -283
8727 7732 383
6518 1563 577
6305 6266 618
2979 3138 249
141 5313 984
3231 6555 414
8354 6697 242
6358 3979 167
306 2388 -873
5969 6506 518
1174 299 155
4438 7828 -306
7995 1686 -600
162 7106 624
5539 3520 402
683 5312 173
8841 1056 -258
3539 6092 -113
3764 8082 -67
1009 8833 -730
5511 3575 511
7832 787 -86
7277 3080 626
4128 5401 -94
508 6753 396
5243 2683 -122
7184 711 888
2137 4300 758
6068 2596 -899
8139 2679 499
3297 2953 205
3356 946 -432
3768 3655 -216
871 52 -709
8140 8062 249
8165 4182 459
3279 3019 692
3114 4496 437
4122 2145 -991
5555 7872 64
3390 8482 -864
6768 7359 389
9091 2499 932
6436 321 517
2004 2346 617
1293 8885 -20
2753 4832 534
3582 7172 -474
3466 6408 805
1956 884 580
2194 4104 -217
5595 4410 955
6970 1035 714
2315 5870 195
1060 7831 627
8719 2657 -782
1850 2298 979
7101 3578 -737
3555 1177 -18
6787 7498 186
4045 2002 -158
261 3137 -620
8881 3553 -159
7445 7042 976
6254 8317 -390
2406 9113 -484
5169 8219 675
3226 6307 -82
8533 4321 163
5133 5660 410
75 8680 -513
8722 460 -105
8455 8621 722
1118 9080 -565
3999 5214 496
7742 8013 -999
8891 5429 229
2179 554 -194
6590 984 571
4687 6485 -434
2583 6220 -913
2894 7548 539
3786 3848 -471
8548 3474 -82
4613 4723 -423
1123 5470 63
1315 6610 71
3309 6602 -69
8905 7018 -514
860 2214 -967
8564 3088 941
9351 4319 -524
4367 6090 717
8988 38 -648
1369 2042 835
5667 5422 -851
2111 4748 -963
7461 7456 -388
5808 4612 294
2155 4430 710
714 2796 908
6224 4212 424
2822 6208 134
7882 128 -453
1537 3643 566
3126 6810 419
520 200 557
4207 7311 -415
8200 4979 468
9271 1522 406
9338 4600 -762
170 7335 -75
7103 3749 -635
6577 1896 -886
9030 1373 73
8720 8688 37
8826 8934 -938
1280 1297 -337
1391 7704 25
8947 2965 -932
8443 4013 538
1983 779 365
688 3847 -265
6481 749 -175
6254 4668 980
5662 4787 595
2639 902 346
4790 602 -101
1741 8951 951
2193 5528 110
6203 4473 588
6412 6297 -331
9335 6233 -251
912 5565 -959
6217 3701 10
2527 941 96
5112 406 409
1457 3264 -258
4064 386 -884
1889 5777 184
4974 4291 -931
4333 5740 -641
7181 965 637
4313 1240 712
1245 185 92
6965 7380 -942
1849 2005 186
6715 5229 -130
7978 8308 -694
7268 1597 -81
2541 8987 -131
4426 2103 342
5346 4075 -18
851 4873 -355
416 6659 -854
7746 9001 387
7096 3491 -439
319 7906 -916
3112 4636 -485
4852 9125 301
6847 3387 30
6978 7198 -841
1646 2246 503
4125 5063 -955
145 5830 795
6812 5006 801
878 1992 85
6322 6551 720
6683 5924 131
4003 8854 -993
7545 2664 -714
7399 5033 384
7544 190 165
6488 8939 933
3028 4269 -139
5435 1886 66
4051 929 -771
6305 1215 -994
842 456 -71
7010 3508 555
7930 4752 79
4762 8455 -581
4803 8492 724
2838 2789 -409
3413 8866 -429
5790 3809 345
4664 309 -22
616 5380 610
4558 539 675
3370 6705 -437
6153 6510 184
2017 4619 -540
1394 430 -858
1040 2658 -274
1543 4939 282
4610 8985 907
4359 3968 734
7778 760 396
2644 462 366
3096 104 -935
2371 1664 -236
5499 7457 654
7749 3590 789
5869 8180 921
3038 2121 -901
140 8705 869
7939 231 -202
2977 5624 -829
8157 1405 857
2652 6011 -413
1055 6681 732
5083 2171 436
4506 5178 -552
2186 3671 -835
5250 5529 -721
4705 699 607
7840 3034 -202
207 3083 -72
3032 2427 -327
5986 165 -350
3776 5887 -142
6192 4682 -790
9092 2267 -398
7545 1652 -459
7047 6736 -571
2934 163 168
7594 6367 -147
1196 3129 -393
4886 2210 -993
2021 9188 -816
6216 5064 -722
6925 9291 -929
6305 8898 939
7126 1767 932
3294 7845 836
2536 4834 877
186 5534 298
3888 3197 -262
5322 198 529
2365 3921 368
6424 6274 115
8000 805 816
1469 9075 -335
7148 283 850
7180 9145 565
3919 8838 -931
622 901 -981
4219 1333 487
501 6307 69
7683 7502 490
4223 6597 164
3211 4839 -518
3911 2622 -277
1865 5255 252
875 264 -1
7292 5356 -829
6466 2734 830
2700 7614 501
8610 5733 -56
4732 7396 -150
5879 8809 966
5323 4161 536
5190 3975 353
7552 1241 -553
595 7428 775
7289 3598 445
1068 5180 813
172 5681 613
7658 3665 -250
799 7964 -444
1425 129 -342
7625 2106 386
8608 8518 65
6979 956 687
8923 8833 106
8246 6995 746
6060 6459 -506
4132 4888 654
6369 7364 -227
1712 1102 -742
966 639 930
795 4875 -555
4116 3086 -478
6657 7965 -4
3977 6762 -629
7594 2374 110
6932 6548 -869
1401 3912 247
1080 5747 -341
3206 6283 -877
363 891 880
3667 5761 -480
7512 94 -523
1714 226 382
6984 9279 -899
5282 8167 163
6108 5116 173
2446 2950 627
4516 8766 -745
4216 624 423
4065 6937 -25
8882 5875 -856
6902 8485 -523
2024 1010 -711
8381 7228 -21
2179 893 748
8545 5515 417
5939 3083 421
2156 342 -383
620 7715 225
2119 5867 -687
6869 5643 825
860 9058 593
1393 977 -431
3316 2488 -293
9337 6786 728
6417 7190 -687
2290 1708 -206
4799 2446 49
4234 3513 -424
5009 8849 777
4318 6044 -98
2284 4944 -723
8553 8273 -374
6549 4330 171
2930 3337 382
1900 2060 464
8728 2083 -108
2560 2484 995
4254 7820 658
4347 4116 26
6887 887 -752
8857 4167 544
6783 2217 -485
6975 5074 881
5881 480 104
7416 1141 -558
4330 8949 92
3068 2289 447
5861 1519 -257
6332 2934 725
1342 1415 629
138 8343 198
647 3633 492
2516 1202 -369
6192 8080 -950
1084 7849 -705
7343 4947 -580
4954 6323 -440
283 2815 -243
3020 6389 398
8381 8675 223
5102 8798 -164
2925 700 126
197 3360 -741
5670 3233 -767
5462 6418 -37
9278 9264 -301
1021 4256 -487
2076 9199 827
3325 7234 -140
2301 2598 -891
5019 3844 -326
2737 5993 611
7476 4701 -529
5556 6824 741
165 3419 -808
2730 993 537
4168 965 -214
9245 1463 476
8224 4246 38
4366 1174 321
2348 9054 576
5135 3437 927
7354 3901 119
7603 5738 557
6728 1214 -365
9081 8582 391
8257 5965 319
1406 3797 829
1607 933 -49
4431 9262 505
3870 4144 505
749 3476 428
5249 2441 -11
1732 3771 869
4274 8053 442
8658 4586 -709
7609 7503 110
8130 9150 893
9047 5979 126
7797 4243 401
3188 8074 618
6564 402 -346
5011 6621 -557
9140 4959 -283
4139 762 -514
2254 6128 -152
5651 9019 -637
8816 7347 433
9065 8968 -363
3941 9258 -88
2947 512 -5
6633 7993 -338
6455 1618 992
3295 642 58
4372 255 889
1891 5471 754
2692 4839 -150
808 2857 -534
8613 7599 -177
8550 9154 220
2086 8352 -204
5741 7100 528
8139 9247 -896
8376 1978 -749
2237 4211 -3
5184 1700 182
4512 1250 -894
694 1826 562
3016 5516 257
8622 1232 -630
4046 4140 518
8207 376 476
3183 9151 -567
4884 4552 -15
1978 6045 203
521 3201 -583
7935 3324 955
8449 4115 -712
7229 2171 -47
1054 8644 843
5869 6810 -866
5247 1935 648
9254 7245 -685
8624 9326 486
65 9050 461
8709 8897 289
7418 2550 -824
527 2390 -654
6717 3390 995
1293 1206 565
980 6409 747
2208 3075 223
488 1334 205
5719 1213 -176
7513 3139 324
3094 2367 367
543 2277 604
9332 6006 -777
9339 1193 -757
812 5267 -23
2806 6874 774
7507 6131 -45
205 4659 -261
598 8488 -300
3898 3685 -886
1094 2931 -13
255 7664 -362
7035 9238 -624
4031 6591 -431
3865 5264 6
8792 5512 279
8361 8065 -256
191 3676 -256
8943 8356 516
3668 8956 332
1413 4599 479
2053 1131 405
6350 6335 -170
3950 4122 -761
3159 1520 -207
7203 9211 -197
2082 7211 269
1760 4230 -792
1665 1911 264
6199 3217 -775
4458 1092 -90
5679 6649 -347
7283 160 -824
4368 6903 -285
1159 6051 -487
2453 72 864
1254 3278 -903
5122 1597 271
4332 1756 -133
3915 5241 937
2165 9269 636
5507 7049 857
1353 5042 -630
2636 5600 -804
4559 8044 932
5163 6488 -701
3414 2503 733
411 7478 -427
3836 8832 560
8789 3187 939
3839 114 749
960 1362 277
5130 1809 359
4229 4626 414
1117 9300 -238
2015 6464 -121
938 1641 765
7384 8458 411
3026 8264 44
3180 75 -408
6300 3651 699
654 2702 -415
1352 1086 695
9197 2049 778
8213 4442 -686
3485 1619 -812
3046 1968 244
7866 5439 -219
1774 8647 -911
2378 1266 174
7095 1193 682
5101 5194 756
3031 739 634
7993 4430 785
2397 8696 514
4292 1232 200
2246 3769 -704
7024 315 709
5143 6912 794
830 1774 -417
8865 2267 -177
8268 2721 -789
8681 2245 784
5889 7656 -642
6968 9076 953
8073 5782 -219
2039 2920 75
7361 4687 453
2101 8429 -53
4827 7373 -629
1983 6467 -658
180 842 442
6455 5399 19
1661 3281 -613
8930 6174 292
6703 2017 -895
9243 7834 -985
9267 4241 323
7258 3119 -782
5257 499 -441
3087 6231 788
1865 1560 -733
5484 5585 -378
3841 8267 -409
5878 699 956
2119 6261 -394
191 4286 789
8025 3792 -33
4914 173 681
8293 4847 -674
5981 8670 463
8528 8590 -119
3994 8458 -439
3440 1968 -706
233 8868 387
1141 4297 -759
8054 8884 -172
8020 6295 -712
9326 7864 223
1464 7048 914
7998 7218 -941
6056 2934 -748
1446 440 -229
6146 6367 417
8235 711 -171
750 6829 -181
8200 1697 918
5042 6365 -795
1386 5250 902
7401 8918 -133
1323 641 659
4301 6439 -923
181 2409 -60
5245 8891 -977
8387 9018 32
722 8922 539
7215 3855 -44
13 1738 -480
3177 804 628
2381 8425 -831
5755 4737 196
2461 6534 608
3275 8659 608
2312 4881 -841
5801 518 -760
5505 7200 790
8359 2652 -822
9130 2673 -185
821 852 -701
8038 933 801
5181 436 -578
5907 1584 -486
3968 6339 229
8993 199 109
3618 5947 -637
5332 3016 455
2490 1277 -96
2493 8910 790
5655 1094 -980
3268 3525 -594
827 9170 160
7340 3083 891
372 142 845
7825 5106 -518
6119 2816 -785
2967 8922 -9
2695 2479 673
5259 7878 -49
5931 1113 -9
357 1247 152
6725 3212 33
9261 7713 -749
1029 537 926
8963 5295 219
8360 4893 -968
5878 4801 -332
5223 962 118
2116 7508 -928
8214 6102 658
6584 8634 348
194 5591 836
6219 8673 957
6548 5996 -924
125 7246 365
791 7262 722
7321 20 311
7822 4218 949
2566 8800 256
6223 1987 777
2675 1244 -243
7216 6384 17
6939 1314 874
4734 7190 -383
9264 5223 -82
4166 4729 -571
8258 6513 783
8143 4480 -330
127 9244 831
5963 795 -49
2184 597 5
5744 5070 -756
7276 3565 695
20 5363 617
7909 3217 -607
934 8195 -668
4456 4430 366
8709 4752 101
4613 1597 925
8842 8148 458
5027 2202 -166
1344 7527 301
7049 4591 -895
761 5223 146
6592 2697 -224
283 4663 -621
8937 8178 211
7188 172 -884
4952 28 -292
3228 4801 146
8769 4657 -536
5287 3467 -196
2247 1305 -780
2447 2618 128
3 8837 -334
1402 1696 -257
991 1250 384
4577 8291 842
1316 1535 -18
7069 2027 -702
2222 808 628
6959 8889 130
2320 2642 -988
7665 2105 357
4636 8132 -954
8959 233 765
7059 924 -639
8648 5602 -166
7981 2718 711
5602 6675 322
2926 7236 -528
8107 5790 599
373 8672 601
6672 6383 832
1091 6422 -789
7749 2695 308
5086 5206 183
8085 4556 872
7561 1631 -526
5275 7524 -444
7364 4362 -222
6061 7269 -228
7820 3202 -863
6782 189 -852
9129 3298 796
6393 6650 251
5620 657 -144
3195 385 -108
8103 2535 -97
8948 9164 -866
6058 4054 147
3741 1096 -112
4630 4391 126
8608 776 -271
3083 937 319
6073 5071 -280
1620 4664 -86
2014 8756 -95
5100 6394 -418
3109 3340 -236
707 6356 5
4439 4362 -631
6195 1135 555
4920 6415 -812
1155 1353 186
9251 2526 -36
6208 6793 -672
6257 4454 -885
1281 8927 677
132 3871 -878
8773 6323 -73
4056 4684 178
3787 1702 -178
4782 4242 -207
770 981 -465
6576 816 658
7688 4681 -540
8352 5049 -649
250 7187 638
9097 324 -229
8635 3091 588
3172 1266 101
208 8009 -473
7553 3675 970
4758 5932 -732
4002 1865 -921
7306 3036 881
8887 6310 -756
3389 9072 -445
6551 7412 787
6549 1137 491
2856 4608 250
1095 8793 252
6127 2220 -244
7785 2785 874
4194 3112 652
3253 1497 641
7659 1455 -794
8102 1631 208
6941 6337 572
6442 4277 362
1755 8755 175
8281 89 -880
8805 2472 852
3069 786 -187
849 7636 617
3835 766 -491
4865 7011 61
7697 6652 313
796 2641 -47
2655 3218 3
6590 2784 577
8445 6006 -929
7455 5211 -168
5367 1196 -692
7598 6006 609
6195 8918 430
821 563 -516
4101 4766 -740
7364 3215 -3
8414 2810 18
4270 726 799
7930 5610 104
4974 3348 -849
1701 7436 -46
3364 6954 -208
2369 467 727
6094 1201 677
6266 5746 768
2512 6093 574
7664 5687 -255
5124 453 279
6776 9170 626
2330 8705 817
7186 3953 242
655 1036 609
8751 5048 -759
390 4558 -155
6604 3176 -514
5718 8657 -421
39 719 -234
8619 7036 -494
4585 9187 -542
984 7854 808
2602 2677 305
4233 4114 682
3070 9323 -642
4558 2433 540
6987 8566 -981
6248 669 -475
5348 954 -669
8679 7212 776
3753 8004 -707
8734 5570 410
616 532 448
6848 690 -632
3071 5770 -10
7136 8155 9
8523 6612 961
9299 8450 121
729 978 935
3820 7600 115
9320 6159 952
2085 466 -44
4510 602 -647
7927 2565 -660
8350 3859 269
7941 3032 -665
3773 6118 582
6377 7489 653
7732 73 742
6009 7784 -366
9346 3593 735
166 3508 -969
3585 3632 926
4112 8388 745
5784 500 410
4216 8736 -856
7422 2545 295
5414 2484 620
5958 7839 528
8992 560 653
3256 9261 -621
8779 5687 692
2766 7373 -732
7633 6764 279
1857 742 639
5795 3238 -579
7996 715 324
2964 7463 411
9035 7072 743
6577 797 -162
6238 1722 560
5114 8331 -637
9067 7400 208
5328 33 776
3707 285 692
7626 7267 385
5008 9221 941
1200 313 297
3818 1697 -159
861 8611 -557
6527 792 -302
4395 2775 833
6382 4306 -354
1599 67 733
785 4215 -67
5548 2191 293
7820 6279 660
578 5738 464
1175 5807 -416
2747 6801 -463
2816 317 13
1232 8554 817
7868 7361 -23
7928 5519 861
1331 5450 -1
1726 8454 899
6386 1479 703
428 5070 885
670 1810 -388
6646 1694 -471
191 432 626
5903 2916 781
5460 5965 506
1399 1326 -862
1681 5685 -349
4106 7648 -371
7338 5147 -559
7385 8446 70
6847 6963 -812
4233 568 -990
1618 9297 -360
7384 2810 -611
180 8511 -493
6727 5500 695
9191 6106 -993
5769 6572 -716
4172 3259 -640
8973 4489 -88
3173 8424 -651
5406 5169 -133
4062 8224 129
2488 1298 601
8283 4114 421
4363 8571 -917
173 4695 705
2964 3720 -837
6023 4769 782
3653 3076 425
50 812 -488
2473 1914 -65
5003 1433 -153
3440 8327 -712
4964 789 981
129 9184 -581
4305 9335 -538
6814 6344 -675
4134 3307 -240
7100 6035 -542
3270 3908 -4
2047 9117 -422
3629 7046 386
3069 8552 -635
6152 257 641
5251 3316 205
7768 7125 -163
4120 4743 680
6722 6194 -825
1203 1902 1
6193 7967 37
9006 6564 -676
5774 5016 585
5509 1169 699
5228 3753 184
7990 7011 567
1714 6274 -51
2550 4325 -861
5020 1599 -201
2285 2589 185
1526 7365 264
2544 9041 760
7624 5411 -125
786 4809 415
1565 4207 -65
1322 1642 -633
818 6465 -915
7920 4500 883
8727 1349 1000
1148 1273 -311
5368 2658 -239
8481 6706 396
7563 1264 -206
4598 4983 -115
7305 1538 -858
6567 9062 653
7813 5840 679
7757 2675 472
373 4281 369
5796 7575 435
1401 189 373
8924 4425 -161
7634 1504 -590
2690 5458 496
8983 1929 -403
1712 2339 -78
2994 7323 178
6021 3299 -77
1474 6488 137
1405 1957 -748
4756 5441 -925
1618 8567 855
2714 564 -516
1150 157 -896
316 3788 172
8946 6382 741
410 4006 958
3970 1515 796
4088 7120 -883
4223 7209 -293
3713 5104 856
8084 8334 25
3510 5056 -182
4246 5688 519
9074 3917 -599
1403 309 -107
5456 3869 33
2943 3640 -852
1078 2531 284
4493 5928 -989
5174 113 -736
6172 1604 438
8656 7255 950
5881 1939 271
3656 3919 905
5597 8565 -388
7620 8430 -891
4005 576 -103
7545 7315 -87
1252 3905 -457
8515 3729 549
5942 7329 130
6873 8562 331
8214 7347 599
4853 8532 -973
951 7770 928
4614 8864 -629
6338 3437 -798
8059 4133 -585
2607 93 260
2004 9175 157
5531 5281 -116
7526 2093 -468
554 7134 163
8811 1091 943
7631 4554 -397
7014 4488 -376
5024 5061 -566
6474 7999 22
8119 140 -975
6775 6526 -540
844 2758 555
5231 7010 166
56 1713 903
3514 6387 332
1041 8732 -843
532 588 350
5519 6689 928
6287 3532 658
2124 5990 625
4746 3462 249
4702 752 -724
7347 7170 -994
1260 5040 520
3152 8027 86
1745 7415 -567
3312 4583 750
4497 6595 290
5530 2355 119
2806 6803 -990
258 8067 485
917 826 772
166 3168 703
554 7767 812
1019 2049 -165
4055 6307 -764
1944 6724 -23
8039 2942 598
2319 1524 -217
8908 8811 -601
3951 1483 530
7752 1290 -625
9176 6967 909
9124 4058 498
7125 3738 -299
3671 5649 616
1484 7198 224
7941 2584 -323
7259 3576 -535
6624 5077 443
6615 5423 -894
7397 6717 -563
6710 7075 443
6395 5387 -474
3450 5565 -564
747 2916 248
6594 2539 -938
3407 2199 -257
9292 1395 -974
5980 1079 -30
104 6605 503
9016 3138 -40
6523 4002 166
6084 7464 -392
4354 7323 -478
6695 7879 -958
4852 3175 688
4283 7112 -425
369 228 159
6694 8195 155
2120 4766 -204
3914 2855 375
8514 6758 -39
339 4182 626
8261 6355 728
2797 8908 -932
5336 2394 188
4512 4484 -131
40 5508 -826
2717 1741 -446
7717 4079 311
7669 1362 -377
9081 241 -500
842 3239 -110
5069 5319 871
990 3185 311
2701 8962 127
2078 5847 -843
2965 7079 -375
2910 1777 25
720 3267 58
4045 2638 588
4922 7560 -290
2340 4330 -325
3188 6509 149
5761 3611 -549
786 5349 170
3675 1249 22
4840 2494 -288
186 8379 398
970 1461 -729
2253 4634 -82
1214 7994 -225
7128 2083 644
4110 8745 -166
8165 6367 -39
4364 7423 -712
2888 1220 -508
6891 7031 177
7475 5023 -754
6240 4092 -893
180 8282 201
8312 8987 158
5240 1362 -387
1873 1078 182
2894 3501 959
3109 5126 404
6077 4865 792
8692 3290 815
8500 6981 -475
1360 5378 568
5855 7041 -439
6371 5887 627
3408 1065 -913
8283 7023 869
4474 86 -680
7026 161 354
2587 9276 967
5081 2075 -220
1371 4141 -962
846 8571 -109
5370 7251 214
1282 6013 -10
8702 5465 582
4308 5998 289
6014 6490 604
7512 8962 783
4304 6613 803
2757 1227 879
2219 5320 -369
7039 1747 991
4424 7400 -368
779 5035 637
8187 8371 122
179 7411 747
8880 6123 -767
4873 6746 -224
6343 8805 409
5081 1494 -450
6631 1802 110
755 2321 -494
8833 1336 -506
5611 4078 -218
4798 4243 -180
1800 5423 324
3166 2616 920
984 8550 414
5473 448 -561
8278 8069 573
2731 6834 -955
8520 4601 878
2724 5906 -659
5290 883 15
2448 647 712
1212 5755 283
6840 4099 857
7523 4063 510
9144 241 -655
8773 8517 -521
5334 4986 -229
7894 3137 -959
311 7925 976
9077 2046 454
4283 472 -76
8790 1751 223
8133 6220 -46
6371 747 262
2077 1435 -607
4788 7811 -140
